user,friends
27810,1
27811,19
27812,1
27813,2
27814,2
27815,5
27816,6
27817,90
27818,0
27819,46
27820,10
27821,13
27822,44
27823,10
27824,0
27825,31
27826,23
27827,90
27828,48
27829,33
27830,27
27831,26
27832,23
27833,44
27834,24
27835,18
27836,104
27837,117
27838,35
27839,8
27840,54
27841,2
27842,6
27843,39
27844,72
27845,81
27846,187
27847,54
27848,6
27849,8
27850,13
27851,16
27852,33
27853,4
27854,47
27855,63
27856,14
27857,55
27858,22
27859,14
27860,11
27861,8
27862,15
27863,37
27864,19
27865,1
27866,1
27867,14
27868,136
27869,7
27870,32
27871,21
27872,18
27873,0
27874,32
27875,31
27876,97
27877,1
27878,0
27879,0
27880,0
27881,26
27882,6
27883,2
27884,5
27885,36
27886,25
27887,2
27888,2
27889,10
27890,0
27891,5
27892,0
27893,9
27894,15
27895,15
27896,17
27897,7
27898,39
27899,37
27900,380
27901,120
27902,30
27903,73
27904,14
27905,55
27906,30
27907,17
27908,20
27909,18
27910,22
27911,14
27912,79
27913,135
27914,35
27915,64
27916,26
27917,34
27918,4
27919,11
27920,19
27921,49
27922,8
27923,90
27924,3
27925,16
27926,10
27927,92
27928,1
27929,50
27930,102
27931,24
27932,0
27933,9
27934,32
27935,44
27936,32
27937,77
27938,20
27939,68
27940,25
27941,49
27942,20
27943,15
27944,3
27945,54
27946,4
27947,18
27948,17
27949,53
27950,17
27951,25
27952,49
27953,38
27954,11
27955,20
27956,3
27957,25
27958,40
27959,1
27960,0
27961,4
27962,37
27963,34
27964,33
27965,39
27966,32
27967,13
27968,24
27969,13
27970,3
27971,0
27972,0
27973,43
27974,13
27975,13
27976,28
27977,44
27978,56
27979,5
27980,0
27981,34
27982,27
27983,2
27984,33
27985,83
27986,20
27987,20
27988,3
27989,31
27990,13
27991,77
27992,58
27993,26
27994,1
27995,13
27996,22
27997,159
27998,51
27999,7
28000,25
28001,30
28002,85
28003,22
28004,73
28005,29
28006,30
28007,7
28008,47
28009,12
28010,81
28011,55
28012,40
28013,154
28014,28
28015,38
28016,12
28017,95
28018,55
28019,11
28020,30
28021,18
28022,21
28023,44
28024,24
28025,27
28026,7
28027,140
28028,21
28029,25
28030,37
28031,53
28032,167
28033,29
28034,16
28035,41
28036,7
28037,31
28038,109
28039,36
28040,24
28041,23
28042,0
28043,9
28044,21
28045,87
28046,42
28047,16
28048,32
28049,12
28050,52
28051,162
28052,18
28053,67
28054,65
28055,17
28056,32
28057,58
28058,15
28059,30
28060,50
28061,10
28062,83
28063,78
28064,111
28065,19
28066,213
28067,87
28068,47
28069,298
28070,566
28071,6
28072,8
28073,33
28074,5
28075,10
28076,33
28077,81
28078,7
28079,7
28080,9
28081,22
28082,65
28083,15
28084,67
28085,65
28086,11
28087,103
28088,6
28089,49
28090,19
28091,44
28092,5
28093,45
28094,39
28095,1
28096,9
28097,62
28098,19
28099,13
28100,8
28101,38
28102,12
28103,4
28104,4
28105,9
28106,23
28107,13
28108,24
28109,93
28110,29
28111,57
28112,53
28113,4
28114,22
28115,76
28116,11
28117,191
28118,50
28119,13
28120,122
28121,49
28122,168
28123,45
28124,101
28125,7
28126,28
28127,45
28128,14
28129,26
28130,16
28131,23
28132,11
28133,37
28134,26
28135,56
28136,44
28137,109
28138,68
28139,131
28140,3
28141,29
28142,49
28143,35
28144,75
28145,74
28146,143
28147,69
28148,12
28149,47
28150,28
28151,13
28152,15
28153,23
28154,26
28155,23
28156,88
28157,9
28158,25
28159,19
28160,16
28161,11
28162,42
28163,22
28164,28
28165,23
28166,2
28167,11
28168,48
28169,41
28170,3
28171,188
28172,51
28173,13
28174,82
28175,21
28176,8
28177,12
28178,91
28179,0
28180,34
28181,0
28182,62
28183,22
28184,67
28185,44
28186,35
28187,21
28188,18
28189,100
28190,34
28191,86
28192,42
28193,72
28194,21
28195,54
28196,10
28197,57
28198,78
28199,35
28200,13
28201,19
28202,50
28203,37
28204,3
28205,38
28206,38
28207,0
28208,10
28209,1
28210,13
28211,113
28212,14
28213,56
28214,17
28215,11
28216,38
28217,54
28218,71
28219,7
28220,38
28221,7
28222,11
28223,24
28224,14
28225,32
28226,33
28227,21
28228,11
28229,32
28230,5
28231,25
28232,13
28233,11
28234,13
28235,42
28236,36
28237,51
28238,10
28239,112
28240,3
28241,3
28242,22
28243,10
28244,5
28245,123
28246,35
28247,477
28248,42
28249,36
28250,42
28251,28
28252,6
28253,26
28254,121
28255,7
28256,32
28257,0
28258,0
28259,16
28260,50
28261,8
28262,6
28263,1
28264,25
28265,9
28266,10
28267,15
28268,42
28269,70
28270,109
28271,22
28272,81
28273,13
28274,20
28275,350
28276,16
28277,63
28278,3
28279,20
28280,152
28281,43
28282,35
28283,41
28284,122
28285,27
28286,79
28287,72
28288,29
28289,95
28290,17
28291,38
28292,22
28293,35
28294,52
28295,11
28296,58
28297,60
28298,85
28299,162
28300,117
28301,142
28302,51
28303,299
28304,34
28305,4
28306,3
28307,177
28308,62
28309,148
28310,61
28311,9
28312,52
28313,77
28314,29
28315,23
28316,13
28317,55
28318,22
28319,23
28320,39
28321,18
28322,20
28323,34
28324,25
28325,14
28326,16
28327,4
28328,0
28329,11
28330,6
28331,2
28332,10
28333,0
28334,53
28335,26
28336,19
28337,59
28338,24
28339,16
28340,74
28341,65
28342,47
28343,8
28344,104
28345,34
28346,18
28347,125
28348,90
28349,60
28350,82
28351,64
28352,28
28353,11
28354,64
28355,74
28356,34
28357,59
28358,14
28359,42
28360,10
28361,72
28362,2
28363,1
28364,23
28365,34
28366,9
28367,29
28368,4
28369,7
28370,7
28371,69
28372,94
28373,41
28374,112
28375,28
28376,38
28377,446
28378,22
28379,8
28380,23
28381,14
28382,27
28383,73
28384,27
28385,25
28386,9
28387,78
28388,45
28389,22
28390,23
28391,87
28392,24
28393,15
28394,20
28395,7
28396,80
28397,4
28398,13
28399,68
28400,25
28401,31
28402,65
28403,26
28404,40
28405,33
28406,23
28407,28
28408,113
28409,31
28410,28
28411,80
28412,42
28413,19
28414,39
28415,18
28416,90
28417,12
28418,54
28419,43
28420,8
28421,62
28422,25
28423,14
28424,3
28425,19
28426,8
28427,21
28428,12
28429,41
28430,41
28431,39
28432,5
28433,25
28434,62
28435,45
28436,19
28437,19
28438,3
28439,38
28440,11
28441,76
28442,27
28443,47
28444,80
28445,1
28446,10
28447,114
28448,23
28449,37
28450,6
28451,22
28452,2
28453,64
28454,112
28455,42
28456,20
28457,5
28458,48
28459,127
28460,42
28461,36
28462,31
28463,37
28464,27
28465,154
28466,256
28467,23
28468,26
28469,45
28470,36
28471,73
28472,7
28473,56
28474,1
28475,98
28476,40
28477,71
28478,16
28479,19
28480,24
28481,12
28482,103
28483,37
28484,30
28485,49
28486,32
28487,29
28488,26
28489,30
28490,26
28491,55
28492,82
28493,91
28494,63
28495,30
28496,110
28497,26
28498,46
28499,16
28500,29
28501,14
28502,0
28503,67
28504,15
28505,52
28506,194
28507,119
28508,58
28509,34
28510,5
28511,31
28512,2
28513,24
28514,33
28515,9
28516,7
28517,25
28518,18
28519,22
28520,77
28521,140
28522,29
28523,50
28524,84
28525,59
28526,23
28527,26
28528,69
28529,101
28530,94
28531,18
28532,34
28533,24
28534,59
28535,47
28536,20
28537,16
28538,61
28539,39
28540,3
28541,14
28542,44
28543,37
28544,16
28545,55
28546,196
28547,50
28548,38
28549,0
28550,46
28551,54
28552,72
28553,3
28554,34
28555,15
28556,65
28557,40
28558,26
28559,11
28560,70
28561,85
28562,46
28563,17
28564,45
28565,10
28566,127
28567,26
28568,59
28569,183
28570,65
28571,39
28572,51
28573,30
28574,85
28575,6
28576,11
28577,53
28578,32
28579,25
28580,86
28581,28
28582,13
28583,10
28584,19
28585,10
28586,13
28587,48
28588,32
28589,16
28590,12
28591,24
28592,54
28593,36
28594,35
28595,90
28596,22
28597,44
28598,65
28599,44
28600,86
28601,89
28602,63
28603,19
28604,5
28605,19
28606,38
28607,35
28608,40
28609,24
28610,21
28611,10
28612,9
28613,24
28614,21
28615,9
28616,8
28617,31
28618,10
28619,20
28620,20
28621,19
28622,27
28623,14
28624,30
28625,122
28626,69
28627,38
28628,26
28629,128
28630,1
28631,1
28632,0
28633,57
28634,20
28635,29
28636,0
28637,6
28638,19
28639,52
28640,75
28641,58
28642,9
28643,25
28644,13
28645,42
28646,47
28647,25
28648,131
28649,20
28650,45
28651,28
28652,57
28653,68
28654,21
28655,26
28656,37
28657,6
28658,33
28659,8
28660,27
28661,0
28662,79
28663,45
28664,29
28665,44
28666,25
28667,21
28668,20
28669,35
28670,98
28671,0
28672,84
28673,46
28674,24
28675,31
28676,53
28677,81
28678,87
28679,43
28680,80
28681,13
28682,38
28683,33
28684,44
28685,19
28686,18
28687,72
28688,34
28689,71
28690,60
28691,40
28692,24
28693,37
28694,8
28695,52
28696,37
28697,11
28698,12
28699,65
28700,41
28701,15
28702,51
28703,97
28704,55
28705,35
28706,47
28707,31
28708,37
28709,37
28710,117
28711,46
28712,29
28713,28
28714,49
28715,64
28716,41
28717,113
28718,21
28719,21
28720,33
28721,26
28722,31
28723,31
28724,36
28725,13
28726,19
28727,33
28728,9
28729,37
28730,8
28731,21
28732,42
28733,35
28734,47
28735,23
28736,11
28737,46
28738,61
28739,55
28740,45
28741,96
28742,48
28743,8
28744,23
28745,4
28746,33
28747,16
28748,29
28749,65
28750,25
28751,40
28752,64
28753,39
28754,69
28755,21
28756,26
28757,69
28758,40
28759,95
28760,95
28761,105
28762,43
28763,59
28764,45
28765,83
28766,141
28767,116
28768,53
28769,43
28770,27
28771,35
28772,54
28773,21
28774,1
28775,37
28776,46
28777,40
28778,38
28779,36
28780,36
28781,25
28782,17
28783,43
28784,19
28785,27
28786,13
28787,7
28788,22
28789,27
28790,103
28791,29
28792,22
28793,116
28794,35
28795,19
28796,38
28797,33
28798,16
28799,35
28800,23
28801,33
28802,50
28803,48
28804,20
28805,23
28806,26
28807,111
28808,49
28809,5
28810,14
28811,19
28812,70
28813,5
28814,39
28815,48
28816,41
28817,23
28818,360
28819,30
28820,2
28821,34
28822,5
28823,54
28824,14
28825,9
28826,36
28827,30
28828,14
28829,33
28830,17
28831,6
28832,16
28833,16
28834,29
28835,61
28836,36
28837,40
28838,9
28839,32
28840,16
28841,44
28842,19
28843,41
28844,46
28845,70
28846,45
28847,35
28848,119
28849,31
28850,56
28851,11
28852,74
28853,28
28854,73
28855,19
28856,44
28857,28
28858,84
28859,16
28860,14
28861,41
28862,42
28863,62
28864,95
28865,60
28866,35
28867,14
28868,34
28869,41
28870,90
28871,36
28872,77
28873,62
28874,74
28875,79
28876,117
28877,35
28878,99
28879,0
28880,42
28881,12
28882,33
28883,69
28884,79
28885,22
28886,53
28887,213
28888,13
28889,0
28890,68
28891,34
28892,1
28893,21
28894,14
28895,33
28896,17
28897,11
28898,78
28899,7
28900,85
28901,36
28902,20
28903,114
28904,4
28905,186
28906,15
28907,138
28908,40
28909,43
28910,30
28911,66
28912,89
28913,20
28914,40
28915,22
28916,103
28917,20
28918,22
28919,78
28920,66
28921,78
28922,104
28923,18
28924,54
28925,50
28926,14
28927,13
28928,19
28929,16
28930,0
28931,4
28932,52
28933,5
28934,26
28935,14
28936,16
28937,23
28938,32
28939,53
28940,20
28941,48
28942,12
28943,39
28944,25
28945,13
28946,15
28947,44
28948,19
28949,23
28950,45
28951,35
28952,59
28953,74
28954,32
28955,59
28956,12
28957,48
28958,33
28959,36
28960,99
28961,24
28962,42
28963,10
28964,18
28965,29
28966,27
28967,16
28968,18
28969,181
28970,24
28971,43
28972,93
28973,18
28974,10
28975,66
28976,44
28977,37
28978,16
28979,16
28980,18
28981,16
28982,24
28983,96
28984,39
28985,99
28986,35
28987,162
28988,23
28989,39
28990,80
28991,117
28992,53
28993,13
28994,63
28995,80
28996,9
28997,44
28998,90
28999,60
29000,10
29001,52
29002,25
29003,25
29004,1
29005,31
29006,80
29007,3
29008,63
29009,33
29010,38
29011,32
29012,30
29013,6
29014,120
29015,5
29016,31
29017,44
29018,78
29019,10
29020,92
29021,44
29022,81
29023,11
29024,15
29025,24
29026,46
29027,23
29028,85
29029,10
29030,24
29031,31
29032,8
29033,85
29034,19
29035,88
29036,30
29037,34
29038,17
29039,57
29040,12
29041,65
29042,46
29043,24
29044,89
29045,13
29046,25
29047,92
29048,23
29049,118
29050,25
29051,80
29052,50
29053,53
29054,457
29055,49
29056,28
29057,30
29058,25
29059,39
29060,27
29061,26
29062,20
29063,114
29064,53
29065,25
29066,37
29067,32
29068,23
29069,8
29070,10
29071,31
29072,16
29073,14
29074,1
29075,47
29076,84
29077,155
29078,67
29079,81
29080,50
29081,14
29082,155
29083,55
29084,19
29085,38
29086,6
29087,23
29088,84
29089,6
29090,155
29091,44
29092,19
29093,493
29094,32
29095,56
29096,63
29097,73
29098,28
29099,58
29100,18
29101,71
29102,109
29103,84
29104,48
29105,39
29106,51
29107,104
29108,17
29109,12
29110,65
29111,36
29112,82
29113,89
29114,28
29115,39
29116,34
29117,90
29118,14
29119,21
29120,14
29121,2
29122,24
29123,20
29124,32
29125,31
29126,7
29127,127
29128,42
29129,24
29130,52
29131,44
29132,22
29133,31
29134,5
29135,11
29136,2
29137,5
29138,15
29139,19
29140,35
29141,38
29142,4
29143,40
29144,50
29145,19
29146,28
29147,23
29148,60
29149,69
29150,0
29151,3
29152,1
29153,4
29154,27
29155,80
29156,110
29157,12
29158,59
29159,7
29160,78
29161,24
29162,17
29163,20
29164,11
29165,18
29166,84
29167,41
29168,15
29169,43
29170,141
29171,35
29172,1
29173,6
29174,12
29175,16
29176,19
29177,119
29178,1
29179,2
29180,7
29181,5
29182,12
29183,35
29184,7
29185,33
29186,0
29187,21
29188,21
29189,36
29190,27
29191,10
29192,31
29193,13
29194,7
29195,51
29196,8
29197,35
29198,24
29199,15
29200,73
29201,15
29202,9
29203,0
29204,27
29205,15
29206,28
29207,30
29208,18
29209,46
29210,159
29211,46
29212,44
29213,92
29214,22
29215,29
29216,28
29217,5
29218,49
29219,28
29220,147
29221,114
29222,100
29223,21
29224,108
29225,22
29226,38
29227,37
29228,16
29229,13
29230,68
29231,8
29232,21
29233,100
29234,2
29235,1
29236,75
29237,61
29238,53
29239,15
29240,33
29241,46
29242,7
29243,71
29244,18
29245,33
29246,28
29247,124
29248,0
29249,20
29250,82
29251,19
29252,13
29253,21
29254,91
29255,15
29256,24
29257,7
29258,123
29259,12
29260,46
29261,99
29262,26
29263,100
29264,11
29265,43
29266,24
29267,46
29268,40
29269,17
29270,34
29271,162
29272,49
29273,52
29274,1
29275,51
29276,29
29277,36
29278,21
29279,61
29280,29
29281,83
29282,70
29283,455
29284,15
29285,8
29286,39
29287,46
29288,56
29289,10
29290,110
29291,19
29292,15
29293,12
29294,22
29295,1
29296,35
29297,0
29298,43
29299,22
29300,7
29301,1
29302,51
29303,9
29304,3
29305,50
29306,58
29307,0
29308,10
29309,45
29310,34
29311,26
29312,61
29313,1
29314,34
29315,36
29316,1
29317,6
29318,106
29319,16
29320,71
29321,30
29322,88
29323,214
29324,131
29325,71
29326,53
29327,223
29328,121
29329,4
29330,120
29331,31
29332,106
29333,86
29334,162
29335,75
29336,87
29337,55
29338,98
29339,13
29340,0
29341,4
29342,31
29343,49
29344,28
29345,36
29346,123
29347,44
29348,39
29349,61
29350,14
29351,90
29352,90
29353,117
29354,45
29355,73
29356,27
29357,13
29358,19
29359,26
29360,3
29361,39
29362,79
29363,14
29364,54
29365,168
29366,67
29367,36
29368,56
29369,100
29370,64
29371,83
29372,34
29373,90
29374,13
29375,64
29376,42
29377,32
29378,46
29379,45
29380,130
29381,32
29382,0
29383,78
29384,6
29385,7
29386,17
29387,1
29388,11
29389,52
29390,72
29391,5
29392,23
29393,33
29394,64
29395,37
29396,46
29397,134
29398,25
29399,27
29400,80
29401,31
29402,20
29403,18
29404,67
29405,48
29406,30
29407,28
29408,111
29409,12
29410,25
29411,30
29412,28
29413,12
29414,26
29415,131
29416,13
29417,103
29418,18
29419,34
29420,14
29421,144
29422,16
29423,56
29424,20
29425,42
29426,48
29427,63
29428,26
29429,19
29430,21
29431,34
29432,17
29433,3
29434,18
29435,21
29436,10
29437,24
29438,16
29439,0
29440,24
29441,24
29442,29
29443,21
29444,7
29445,13
29446,3
29447,93
29448,63
29449,10
29450,4
29451,21
29452,106
29453,38
29454,7
29455,17
29456,27
29457,45
29458,44
29459,18
29460,10
29461,19
29462,35
29463,19
29464,13
29465,19
29466,54
29467,46
29468,19
29469,59
29470,29
29471,57
29472,7
29473,22
29474,31
29475,42
29476,52
29477,8
29478,43
29479,43
29480,19
29481,34
29482,86
29483,130
29484,39
29485,7
29486,2
29487,35
29488,67
29489,36
29490,8
29491,31
29492,14
29493,142
29494,5
29495,29
29496,29
29497,47
29498,26
29499,41
29500,79
29501,28
29502,62
29503,50
29504,35
29505,45
29506,28
29507,67
29508,1
29509,82
29510,46
29511,33
29512,88
29513,27
29514,38
29515,37
29516,97
29517,4
29518,25
29519,4
29520,31
29521,53
29522,22
29523,20
29524,97
29525,112
29526,192
29527,333
29528,15
29529,259
29530,34
29531,152
29532,30
29533,29
29534,29
29535,15
29536,17
29537,101
29538,30
29539,52
29540,117
29541,62
29542,23
29543,14
29544,9
29545,7
29546,42
29547,25
29548,18
29549,26
29550,21
29551,28
29552,32
29553,12
29554,3
29555,44
29556,0
29557,4
29558,7
29559,31
29560,10
29561,100
29562,75
29563,107
29564,32
29565,167
29566,31
29567,8
29568,72
29569,49
29570,79
29571,53
29572,74
29573,43
29574,54
29575,54
29576,39
29577,119
29578,59
29579,36
29580,25
29581,52
29582,22
29583,38
29584,15
29585,16
29586,4
29587,27
29588,37
29589,102
29590,5
29591,81
29592,34
29593,16
29594,37
29595,38
29596,92
29597,31
29598,21
29599,189
29600,22
29601,0
29602,3
29603,147
29604,1
29605,28
29606,1
29607,88
29608,142
29609,16
29610,0
29611,45
29612,8
29613,53
29614,33
29615,1
29616,86
29617,7
29618,16
29619,49
29620,26
29621,28
29622,17
29623,26
29624,17
29625,0
29626,19
29627,28
29628,10
29629,29
29630,9
29631,16
29632,31
29633,68
29634,114
29635,7
29636,15
29637,76
29638,19
29639,22
29640,46
29641,8
29642,35
29643,36
29644,12
29645,0
29646,1
29647,25
29648,15
29649,14
29650,129
29651,1
29652,4
29653,51
29654,10
29655,21
29656,73
29657,15
29658,43
29659,10
29660,198
29661,0
29662,53
29663,59
29664,0
29665,99
29666,14
29667,79
29668,62
29669,128
29670,128
29671,157
29672,188
29673,340
29674,78
29675,48
29676,32
29677,6
29678,2
29679,228
29680,91
29681,217
29682,6
29683,81
29684,127
29685,22
29686,36
29687,17
29688,55
29689,67
29690,54
29691,23
29692,16
29693,24
29694,26
29695,66
29696,75
29697,178
29698,51
29699,26
29700,92
29701,69
29702,79
29703,65
29704,9
29705,33
29706,44
29707,59
29708,33
29709,64
29710,23
29711,12
29712,58
29713,64
29714,57
29715,138
29716,156
29717,93
29718,133
29719,23
29720,138
29721,180
29722,36
29723,37
29724,61
29725,106
29726,111
29727,41
29728,117
29729,62
29730,218
29731,105
29732,27
29733,151
29734,39
29735,4
29736,66
29737,42
29738,31
29739,15
29740,96
29741,66
29742,168
29743,32
29744,19
29745,44
29746,46
29747,30
29748,91
29749,21
29750,32
29751,66
29752,4
29753,14
29754,16
29755,26
29756,57
29757,120
29758,66
29759,16
29760,29
29761,2
29762,1
29763,37
29764,24
29765,4
29766,6
29767,19
29768,61
29769,20
29770,5
29771,30
29772,29
29773,5
29774,7
29775,4
29776,5
29777,15
29778,8
29779,27
29780,25
29781,47
29782,7
29783,11
29784,6
29785,19
29786,2
29787,12
29788,56
29789,7
29790,13
29791,6
29792,105
29793,112
29794,23
29795,81
29796,86
29797,68
29798,109
29799,76
29800,68
29801,140
29802,128
29803,83
29804,44
29805,94
29806,63
29807,27
29808,52
29809,71
29810,69
29811,20
29812,23
29813,87
29814,88
29815,120
29816,83
29817,70
29818,27
29819,9
29820,90
29821,20
29822,18
29823,12
29824,27
29825,11
29826,8
29827,23
29828,14
29829,33
29830,42
29831,7
29832,190
29833,29
29834,69
29835,81
29836,69
29837,56
29838,38
29839,59
29840,52
29841,60
29842,50
29843,136
29844,72
29845,45
29846,60
29847,32
29848,122
29849,142
29850,81
29851,83
29852,87
29853,253
29854,48
29855,15
29856,48
29857,20
29858,31
29859,63
29860,33
29861,2
29862,27
29863,1
29864,34
29865,49
29866,20
29867,16
29868,21
29869,5
29870,36
29871,18
29872,26
29873,55
29874,29
29875,60
29876,10
29877,94
29878,17
29879,17
29880,17
29881,10
29882,9
29883,20
29884,8
29885,112
29886,10
29887,0
29888,82
29889,19
29890,71
29891,5
29892,159
29893,110
29894,17
29895,10
29896,585
29897,11
29898,30
29899,8
29900,110
29901,21
29902,39
29903,40
29904,89
29905,44
29906,0
29907,38
29908,135
29909,34
29910,42
29911,111
29912,105
29913,69
29914,71
29915,42
29916,21
29917,24
29918,50
29919,51
29920,10
29921,20
29922,46
29923,11
29924,58
29925,78
29926,46
29927,68
29928,5
29929,26
29930,202
29931,5
29932,178
29933,72
29934,35
29935,146
29936,105
29937,161
29938,95
29939,105
29940,13
29941,15
29942,7
29943,20
29944,5
29945,2
29946,8
29947,62
29948,31
29949,1
29950,59
29951,74
29952,51
29953,47
29954,16
29955,81
29956,0
29957,37
29958,0
29959,0
29960,16
29961,51
29962,19
29963,5
29964,11
29965,9
29966,35
29967,7
29968,32
29969,22
29970,34
29971,103
29972,22
29973,77
29974,41
29975,12
29976,8
29977,23
29978,65
29979,0
29980,15
29981,10
29982,73
29983,26
29984,69
29985,30
29986,80
29987,91
29988,12
29989,27
29990,21
29991,33
29992,15
29993,39
29994,4
29995,165
29996,68
29997,32
29998,13
29999,24
30000,19
30001,18
30002,10
30003,6
30004,21
30005,74
30006,54
30007,11
30008,57
30009,2
30010,20
30011,7
30012,25
30013,20
30014,5
30015,37
30016,7
30017,62
30018,38
30019,23
30020,28
30021,16
30022,12
30023,3
30024,31
30025,30
30026,2
30027,43
30028,22
30029,28
30030,50
30031,53
30032,86
30033,29
30034,39
30035,81
30036,28
30037,16
30038,29
30039,81
30040,61
30041,52
30042,24
30043,21
30044,0
30045,21
30046,2
30047,15
30048,155
30049,36
30050,77
30051,34
30052,35
30053,18
30054,65
30055,16
30056,26
30057,7
30058,15
30059,120
30060,24
30061,25
30062,13
30063,90
30064,17
30065,40
30066,10
30067,2
30068,29
30069,19
30070,14
30071,128
30072,9
30073,10
30074,183
30075,49
30076,7
30077,25
30078,9
30079,22
30080,17
30081,18
30082,48
30083,45
30084,3
30085,46
30086,21
30087,36
30088,98
30089,57
30090,26
30091,23
30092,38
30093,137
30094,46
30095,19
30096,17
30097,19
30098,14
30099,76
30100,9
30101,16
30102,37
30103,40
30104,10
30105,38
30106,44
30107,82
30108,54
30109,131
30110,17
30111,31
30112,8
30113,49
30114,0
30115,9
30116,47
30117,32
30118,5
30119,8
30120,119
30121,42
30122,50
30123,32
30124,20
30125,24
30126,50
30127,30
30128,88
30129,40
30130,63
30131,23
30132,133
30133,29
30134,64
30135,90
30136,51
30137,61
30138,131
30139,86
30140,161
30141,199
30142,33
30143,52
30144,398
30145,54
30146,31
30147,105
30148,137
30149,60
30150,83
30151,81
30152,43
30153,202
30154,12
30155,134
30156,152
30157,29
30158,25
30159,46
30160,34
30161,91
30162,111
30163,47
30164,58
30165,23
30166,35
30167,40
30168,42
30169,113
30170,156
30171,13
30172,38
30173,28
30174,31
30175,2
30176,62
30177,47
30178,27
30179,22
30180,4
30181,15
30182,13
30183,76
30184,64
30185,23
30186,8
30187,78
30188,15
30189,46
30190,31
30191,56
30192,30
30193,10
30194,69
30195,30
30196,32
30197,9
30198,67
30199,4
30200,54
30201,30
30202,38
30203,79
30204,11
30205,22
30206,8
30207,23
30208,33
30209,61
30210,104
30211,71
30212,36
30213,60
30214,70
30215,71
30216,130
30217,50
30218,28
30219,117
30220,83
30221,32
30222,46
30223,7
30224,58
30225,44
30226,219
30227,60
30228,9
30229,11
30230,64
30231,53
30232,36
30233,26
30234,76
30235,80
30236,39
30237,105
30238,29
30239,35
30240,41
30241,100
30242,69
30243,49
30244,18
30245,24
30246,17
30247,20
30248,32
30249,92
30250,41
30251,45
30252,60
30253,43
30254,43
30255,64
30256,23
30257,39
30258,117
30259,107
30260,33
30261,21
30262,43
30263,27
30264,61
30265,12
30266,18
30267,11
30268,23
30269,52
30270,24
30271,32
30272,22
30273,42
30274,12
30275,48
30276,11
30277,68
30278,27
30279,9
30280,40
30281,16
30282,9
30283,30
30284,89
30285,17
30286,54
30287,15
30288,12
30289,53
30290,19
30291,83
30292,51
30293,66
30294,68
30295,20
30296,89
30297,36
30298,63
30299,89
30300,0
30301,88
30302,31
30303,87
30304,23
30305,68
30306,93
30307,36
30308,54
30309,9
30310,21
30311,50
30312,81
30313,123
30314,45
30315,68
30316,36
30317,57
30318,142
30319,109
30320,134
30321,228
30322,59
30323,0
30324,8
30325,31
30326,40
30327,36
30328,28
30329,18
30330,22
30331,46
30332,0
30333,26
30334,69
30335,0
30336,115
30337,22
30338,28
30339,24
30340,29
30341,47
30342,32
30343,17
30344,104
30345,46
30346,52
30347,34
30348,33
30349,24
30350,22
30351,104
30352,98
30353,0
30354,56
30355,6
30356,22
30357,9
30358,19
30359,15
30360,35
30361,22
30362,80
30363,15
30364,53
30365,0
30366,2
30367,17
30368,50
30369,160
30370,45
30371,106
30372,35
30373,47
30374,44
30375,54
30376,40
30377,9
30378,1
30379,38
30380,24
30381,26
30382,20
30383,4
30384,75
30385,75
30386,17
30387,27
30388,63
30389,65
30390,59
30391,79
30392,70
30393,32
30394,68
30395,29
30396,1
30397,6
30398,69
30399,26
30400,15
30401,111
30402,22
30403,36
30404,65
30405,55
30406,9
30407,16
30408,43
30409,3
30410,158
30411,44
30412,12
30413,14
30414,49
30415,13
30416,54
30417,18
30418,56
30419,14
30420,27
30421,0
30422,42
30423,61
30424,31
30425,0
30426,50
30427,0
30428,3
30429,71
30430,2
30431,27
30432,4
30433,2
30434,0
30435,70
30436,27
30437,21
30438,107
30439,8
30440,41
30441,73
30442,130
30443,18
30444,57
30445,21
30446,20
30447,105
30448,32
30449,13
30450,31
30451,19
30452,36
30453,17
30454,52
30455,21
30456,7
30457,15
30458,10
30459,60
30460,66
30461,31
30462,48
30463,24
30464,30
30465,68
30466,150
30467,14
30468,57
30469,12
30470,31
30471,63
30472,64
30473,89
30474,54
30475,80
30476,0
30477,32
30478,90
30479,82
30480,89
30481,36
30482,42
30483,37
30484,37
30485,8
30486,28
30487,53
30488,58
30489,38
30490,22
30491,7
30492,15
30493,57
30494,53
30495,26
30496,17
30497,20
30498,23
30499,23
30500,116
30501,14
30502,65
30503,22
30504,30
30505,65
30506,3
30507,38
30508,30
30509,7
30510,25
30511,28
30512,57
30513,69
30514,29
30515,4
30516,20
30517,27
30518,8
30519,45
30520,35
30521,47
30522,0
30523,34
30524,61
30525,3
30526,39
30527,4
30528,19
30529,80
30530,20
30531,44
30532,42
30533,29
30534,24
30535,80
30536,25
30537,19
30538,82
30539,17
30540,36
30541,83
30542,10
30543,15
30544,86
30545,55
30546,14
30547,114
30548,1
30549,6
30550,70
30551,72
30552,15
30553,33
30554,17
30555,37
30556,45
30557,9
30558,13
30559,16
30560,90
30561,61
30562,48
30563,42
30564,70
30565,54
30566,31
30567,8
30568,45
30569,45
30570,153
30571,8
30572,130
30573,25
30574,244
30575,107
30576,18
30577,31
30578,50
30579,18
30580,14
30581,11
30582,37
30583,53
30584,35
30585,124
30586,167
30587,24
30588,13
30589,8
30590,14
30591,41
30592,54
30593,8
30594,14
30595,28
30596,32
30597,112
30598,58
30599,9
30600,29
30601,35
30602,20
30603,33
30604,0
30605,73
30606,40
30607,0
30608,6
